crn, julian, press, theta, sigma, temp, sal, oxy, xmiss, fluor, nit, 
#, day, dbar, ITS-90, kg/m3, ITS-90, PSS-78, umol/kg, %, ug/l, umol/kg, 
213, 7602,   70.0, 23.2548,  23.998, 23.2692, 35.1796,   225.1,  -9.000,  0.3108,   4.670,
213, 7602,   72.0, 23.1704,  24.027, 23.1852, 35.1861,   224.7,  -9.000,  0.3229,   4.380,
213, 7602,   74.0, 23.1137,  24.048, 23.1289, 35.1922,   224.5,  -9.000,  0.3196,   4.427,
213, 7602,   76.0, 23.0226,  24.081, 23.0382, 35.2012,   224.1,  -9.000,  0.3484,   4.513,
213, 7602,   78.0, 22.9310,  24.115, 22.9469, 35.2105,   223.5,  -9.000,  0.3297,   4.444,
213, 7602,   80.0, 22.8672,  24.140, 22.8835, 35.2194,   223.2,  -9.000,  0.3485,   4.435,
213, 7602,   82.0, 22.8167,  24.160, 22.8334, 35.2272,   222.5,  -9.000,  0.3627,   4.486,
213, 7602,   84.0, 22.7644,  24.182, 22.7815, 35.2364,   222.2,  -9.000,  0.3678,   4.388,
213, 7602,   86.0, 22.7065,  24.204, 22.7239, 35.2433,   222.1,  -9.000,  0.3897,   4.435,
213, 7602,   88.0, 22.6469,  24.225, 22.6647, 35.2486,   221.9,  -9.000,  0.3847,   4.438,
213, 7602,   90.0, 22.5980,  24.244, 22.6162, 35.2557,   221.2,  -9.000,  0.4041,   4.192,
213, 7602,   92.0, 22.5472,  24.264, 22.5657, 35.2620,   220.7,  -9.000,  0.4046,   4.235,
213, 7602,   94.0, 22.4966,  24.284, 22.5155, 35.2691,   220.3,  -9.000,  0.4304,   4.426,
213, 7602,   96.0, 22.4648,  24.295, 22.4840, 35.2719,   219.8,  -9.000,  0.4454,   4.278,
213, 7602,   98.0, 22.4331,  24.307, 22.4528, 35.2764,   219.8,  -9.000,  0.4757,   4.169,
213, 7602,  100.0, 22.3927,  24.321, 22.4128, 35.2791,   219.8,  -9.000,  0.4739,   4.474,
213, 7602,  102.0, 22.3555,  24.333, 22.3759, 35.2811,   219.5,  -9.000,  0.4893,   4.138,
213, 7602,  104.0, 22.3126,  24.349, 22.3334, 35.2867,   219.2,  -9.000,  0.4977,   4.062,
213, 7602,  106.0, 22.2771,  24.363, 22.2983, 35.2918,   218.3,  -9.000,  0.5061,   4.181,
213, 7602,  108.0, 22.2388,  24.377, 22.2604, 35.2961,   218.2,  -9.000,  0.5516,   4.191,
213, 7602,  110.0, 22.2021,  24.390, 22.2240, 35.2997,   217.2,  -9.000,  0.5386,   4.170,
213, 7602,  112.0, 22.1666,  24.405, 22.1889, 35.3063,   216.8,  -9.000,  0.5621,   4.284,
213, 7602,  114.0, 22.1268,  24.419, 22.1494, 35.3102,   215.8,  -9.000,  0.5987,   4.127,
213, 7602,  116.0, 22.0825,  24.434, 22.1056, 35.3127,   215.2,  -9.000,  0.5916,   4.089,
213, 7602,  118.0, 22.0434,  24.448, 22.0668, 35.3169,   214.6,  -9.000,  0.6347,   4.077,
213, 7602,  120.0, 22.0044,  24.460, 22.0282, 35.3191,   214.2,  -9.000,  0.6653,   4.217,
213, 7602,  122.0, 21.9645,  24.472, 21.9886, 35.3199,   213.5,  -9.000,  0.6616,   4.292,
213, 7602,  124.0, 21.9290,  24.482, 21.9536, 35.3200,   212.9,  -9.000,  0.6991,   4.282,
213, 7602,  126.0, 21.9022,  24.491, 21.9271, 35.3210,   212.6,  -9.000,  0.6896,   4.255,
213, 7602,  128.0, 21.8756,  24.498, 21.9009, 35.3214,   212.1,  -9.000,  0.6828,   4.298,
213, 7602,  130.0, 21.8462,  24.506, 21.8718, 35.3203,   211.4,  -9.000,  0.7100,   4.123,
213, 7602,  132.0, 21.8145,  24.514, 21.8405, 35.3194,   211.2,  -9.000,  0.6578,   4.099,
213, 7602,  134.0, 21.7767,  24.524, 21.8031, 35.3192,   210.8,  -9.000,  0.6259,   3.986,
213, 7602,  136.0, 21.7404,  24.535, 21.7671, 35.3193,   210.2,  -9.000,  0.5826,   4.115,
213, 7602,  138.0, 21.7039,  24.543, 21.7310, 35.3174,   209.3,  -9.000,  0.5742,   4.305,
213, 7602,  140.0, 21.6719,  24.553, 21.6994, 35.3181,   209.1,  -9.000,  0.5810,   4.267,
213, 7602,  142.0, 21.6366,  24.563, 21.6644, 35.3184,   208.9,  -9.000,  0.4944,   4.226,
213, 7602,  144.0, 21.5891,  24.575, 21.6172, 35.3174,   208.6,  -9.000,  0.4587,   4.446,
213, 7602,  146.0, 21.5582,  24.587, 21.5867, 35.3212,   207.6,  -9.000,  0.4730,   4.377,
213, 7602,  148.0, 21.5234,  24.596, 21.5523, 35.3215,   207.2,  -9.000,  0.4118,   4.471,
213, 7602,  150.0, 21.4661,  24.610, 21.4954, 35.3183,   207.1,  -9.000,  0.3718,   4.430,
213, 7602,  152.0, 21.4173,  24.621, 21.4469, 35.3156,   206.5,  -9.000,  0.3547,   4.536,
213, 7602,  154.0, 21.3651,  24.632, 21.3950, 35.3106,   206.2,  -9.000,  0.3317,   4.563,
213, 7602,  156.0, 21.3247,  24.641, 21.3549, 35.3084,   206.0,  -9.000,  0.2991,   4.578,
213, 7602,  158.0, 21.2816,  24.651, 21.3122, 35.3063,   206.0,  -9.000,  0.2919,   4.617,
213, 7602,  160.0, 21.2415,  24.660, 21.2725, 35.3028,   206.3,  -9.000,  0.2548,   4.438,
213, 7602,  162.0, 21.1803,  24.671, 21.2116, 35.2960,   205.6,  -9.000,  0.2438,   4.557,
213, 7602,  164.0, 21.1061,  24.685, 21.1377, 35.2877,   204.9,  -9.000,  0.2242,   4.796,
213, 7602,  166.0, 21.0310,  24.696, 21.0628, 35.2753,   203.9,  -9.000,  0.1886,   4.786,
213, 7602,  168.0, 20.9617,  24.707, 20.9939, 35.2642,   203.2,  -9.000,  0.1783,   4.636,
213, 7602,  170.0, 20.8729,  24.719, 20.9054, 35.2488,   202.6,  -9.000,  0.1648,   4.844,
213, 7602,  172.0, 20.7707,  24.734, 20.8034, 35.2316,   202.2,  -9.000,  0.1594,   4.969,
213, 7602,  174.0, 20.6817,  24.747, 20.7148, 35.2178,   201.7,  -9.000,  0.1393,   5.026,
213, 7602,  176.0, 20.6146,  24.758, 20.6479, 35.2078,   201.5,  -9.000,  0.1430,   4.902,
213, 7602,  178.0, 20.5388,  24.771, 20.5724, 35.1982,   201.5,  -9.000,  0.1298,   5.082,
213, 7602,  180.0, 20.4360,  24.787, 20.4699, 35.1834,   201.4,  -9.000,  0.1239,   5.162,
213, 7602,  182.0, 20.3328,  24.803, 20.3670, 35.1682,   201.5,  -9.000,  0.1231,   5.220,
213, 7602,  184.0, 20.2680,  24.817, 20.3024, 35.1641,   200.9,  -9.000,  0.1137,   5.283,
213, 7602,  186.0, 20.2004,  24.833, 20.2351, 35.1616,   200.7,  -9.000,  0.1025,   5.284,
213, 7602,  188.0, 20.1173,  24.850, 20.1523, 35.1550,   200.3,  -9.000,  0.0888,   5.593,
213, 7602,  190.0, 20.0383,  24.863, 20.0736, 35.1450,   200.1,  -9.000,  0.0831,   5.534,
213, 7602,  192.0, 19.9694,  24.879, 20.0050, 35.1413,   199.2,  -9.000,  0.0829,   5.579,
213, 7602,  194.0, 19.8686,  24.898, 19.9044, 35.1320,   199.1,  -9.000,  0.0722,   5.657,
213, 7602,  196.0, 19.7688,  24.914, 19.8049, 35.1182,   198.5,  -9.000,  0.0733,   5.784,
213, 7602,  198.0, 19.6664,  24.929, 19.7026, 35.1023,   197.7,  -9.000,  0.0684,   5.804,
213, 7602,  200.0, 19.5485,  24.945, 19.5850, 35.0833,   196.7,  -9.000,  0.0672,   5.737,
214, 7627,    2.0, 26.1453,  23.142, 26.1457, 35.2010,   207.2,  -9.000,  0.1206,   4.062,
214, 7627,    4.0, 26.1496,  23.141, 26.1505, 35.2019,   207.3,  -9.000,  0.1076,   3.880,
214, 7627,    6.0, 26.1486,  23.142, 26.1500, 35.2035,   207.2,  -9.000,  0.1061,   3.893,
214, 7627,    8.0, 26.1507,  23.142, 26.1525, 35.2033,   207.3,  -9.000,  0.1012,   3.790,
214, 7627,   10.0, 26.1408,  23.144, 26.1430, 35.2025,   207.3,  -9.000,  0.1031,   3.814,
214, 7627,   12.0, 26.1319,  23.147, 26.1346, 35.2026,   207.2,  -9.000,  0.1027,   3.814,
214, 7627,   14.0, 26.1232,  23.152, 26.1263, 35.2054,   207.3,  -9.000,  0.1047,   3.894,
214, 7627,   16.0, 26.1075,  23.159, 26.1111, 35.2077,   207.4,  -9.000,  0.1047,   3.800,
214, 7627,   18.0, 26.0838,  23.166, 26.0878, 35.2077,   207.3,  -9.000,  0.1132,   3.900,
214, 7627,   20.0, 26.0586,  23.175, 26.0631, 35.2099,   207.4,  -9.000,  0.1092,   3.924,
214, 7627,   22.0, 26.0352,  23.184, 26.0401, 35.2124,   207.6,  -9.000,  0.1167,   3.566,
214, 7627,   24.0, 26.0217,  23.189, 26.0271, 35.2132,   207.6,  -9.000,  0.1212,   3.802,
214, 7627,   26.0, 26.0124,  23.193, 26.0182, 35.2137,   207.7,  -9.000,  0.1305,   3.895,
214, 7627,   28.0, 26.0046,  23.196, 26.0109, 35.2149,   207.7,  -9.000,  0.1271,   3.697,
214, 7627,   30.0, 25.9990,  23.198, 26.0057, 35.2157,   207.7,  -9.000,  0.1275,   3.694,
214, 7627,   32.0, 25.9892,  23.202, 25.9964, 35.2163,   207.7,  -9.000,  0.1348,   3.836,
214, 7627,   34.0, 25.9800,  23.205, 25.9876, 35.2170,   207.7,  -9.000,  0.1368,   3.743,
214, 7627,   36.0, 25.9582,  23.213, 25.9662, 35.2182,   208.0,  -9.000,  0.1405,   3.686,
214, 7627,   38.0, 25.9341,  23.221, 25.9426, 35.2187,   208.1,  -9.000,  0.1509,   3.686,
214, 7627,   40.0, 25.9071,  23.229, 25.9160, 35.2181,   208.6,  -9.000,  0.1539,   3.651,
214, 7627,   42.0, 25.8690,  23.242, 25.8783, 35.2196,   209.4,  -9.000,  0.1733,   3.669,
214, 7627,   44.0, 25.8056,  23.261, 25.8154, 35.2186,   210.2,  -9.000,  0.1835,   3.657,
214, 7627,   46.0, 25.7315,  23.283, 25.7417, 35.2171,   211.0,  -9.000,  0.2019,   3.938,
214, 7627,   48.0, 25.5862,  23.325, 25.5968, 35.2141,   212.2,  -9.000,  0.2270,   3.548,
214, 7627,   50.0, 25.3348,  23.404, 25.3457, 35.2162,   213.7,  -9.000,  0.2410,   3.703,
214, 7627,   52.0, 25.1006,  23.478, 25.1119, 35.2195,   214.9,  -9.000,  0.2627,   3.405,
214, 7627,   54.0, 24.9272,  23.533, 24.9389, 35.2217,   216.4,  -9.000,  0.2879,   3.523,
214, 7627,   56.0, 24.7616,  23.584, 24.7737, 35.2232,   218.5,  -9.000,  0.3067,   3.374,
214, 7627,   58.0, 24.5038,  23.665, 24.5162, 35.2276,   220.2,  -9.000,  0.3198,   3.493,
214, 7627,   60.0, 24.3006,  23.730, 24.3133, 35.2332,   222.7,  -9.000,  0.3332,   3.496,
214, 7627,   62.0, 24.1307,  23.784, 24.1439, 35.2376,   224.1,  -9.000,  0.3387,   3.458,
214, 7627,   64.0, 23.9615,  23.839, 23.9750, 35.2437,   224.7,  -9.000,  0.3745,   3.457,
214, 7627,   66.0, 23.8246,  23.883, 23.8384, 35.2489,   225.5,  -9.000,  0.3854,   3.478,
214, 7627,   68.0, 23.7060,  23.923, 23.7202, 35.2555,   225.8,  -9.000,  0.3837,   3.270,
214, 7627,   70.0, 23.5918,  23.962, 23.6064, 35.2617,   226.3,  -9.000,  0.4206,   3.398,
214, 7627,   72.0, 23.4885,  23.996, 23.5034, 35.2669,   226.1,  -9.000,  0.4088,   3.185,
214, 7627,   74.0, 23.3759,  24.032, 23.3912, 35.2717,   226.3,  -9.000,  0.4303,   3.200,
214, 7627,   76.0, 23.2534,  24.075, 23.2691, 35.2805,   226.3,  -9.000,  0.4326,   3.476,
214, 7627,   78.0, 23.1539,  24.110, 23.1699, 35.2894,   225.9,  -9.000,  0.4481,   3.147,
214, 7627,   80.0, 23.1067,  24.127, 23.1231, 35.2938,   225.4,  -9.000,  0.4649,   3.338,
214, 7627,   82.0, 23.0259,  24.154, 23.0427, 35.2984,   225.3,  -9.000,  0.4575,   3.091,
214, 7627,   84.0, 22.9424,  24.181, 22.9595, 35.3029,   224.7,  -9.000,  0.4820,   3.236,
214, 7627,   86.0, 22.8824,  24.201, 22.8999, 35.3057,   224.0,  -9.000,  0.4858,   3.157,
214, 7627,   88.0, 22.8107,  24.223, 22.8286, 35.3069,   223.2,  -9.000,  0.5171,   3.204,
214, 7627,   90.0, 22.7585,  24.240, 22.7768, 35.3101,   222.8,  -9.000,  0.5075,   3.147,
214, 7627,   92.0, 22.6878,  24.264, 22.7064, 35.3149,   222.4,  -9.000,  0.5191,   3.153,
214, 7627,   94.0, 22.6480,  24.279, 22.6670, 35.3195,   221.7,  -9.000,  0.5187,   2.984,
214, 7627,   96.0, 22.5750,  24.302, 22.5944, 35.3228,   221.3,  -9.000,  0.5081,   3.024,
214, 7627,   98.0, 22.5017,  24.324, 22.5214, 35.3248,   221.2,  -9.000,  0.5198,   3.113,
214, 7627,  100.0, 22.4493,  24.341, 22.4694, 35.3267,   220.5,  -9.000,  0.5226,   2.949,
214, 7627,  102.0, 22.4047,  24.355, 22.4252, 35.3295,   220.0,  -9.000,  0.5560,   2.968,
214, 7627,  104.0, 22.3361,  24.378, 22.3569, 35.3341,   219.7,  -9.000,  0.5552,   2.929,
214, 7627,  106.0, 22.2823,  24.396, 22.3035, 35.3373,   219.1,  -9.000,  0.5638,   3.050,
214, 7627,  108.0, 22.2264,  24.415, 22.2480, 35.3411,   218.7,  -9.000,  0.5669,   2.940,
214, 7627,  110.0, 22.1678,  24.433, 22.1897, 35.3430,   218.4,  -9.000,  0.5459,   2.847,
214, 7627,  112.0, 22.1070,  24.452, 22.1293, 35.3455,   217.7,  -9.000,  0.5672,   2.959,
214, 7627,  114.0, 22.0517,  24.468, 22.0743, 35.3470,   216.8,  -9.000,  0.5758,   2.881,
214, 7627,  116.0, 21.9990,  24.485, 22.0220, 35.3490,   216.2,  -9.000,  0.5723,   3.147,
214, 7627,  118.0, 21.9488,  24.500, 21.9721, 35.3503,   215.4,  -9.000,  0.5631,   3.054,
214, 7627,  120.0, 21.8951,  24.516, 21.9188, 35.3523,   215.2,  -9.000,  0.5645,   3.070,
214, 7627,  122.0, 21.8396,  24.532, 21.8636, 35.3530,   215.1,  -9.000,  0.5407,   2.870,
214, 7627,  124.0, 21.7928,  24.547, 21.8172, 35.3543,   214.8,  -9.000,  0.5964,   2.762,
214, 7627,  126.0, 21.7557,  24.558, 21.7805, 35.3559,   214.4,  -9.000,  0.5301,   3.097,
214, 7627,  128.0, 21.7173,  24.570, 21.7425, 35.3576,   214.2,  -9.000,  0.5344,   2.920,
214, 7627,  130.0, 21.6677,  24.586, 21.6932, 35.3602,   213.7,  -9.000,  0.5177,   2.701,
214, 7627,  132.0, 21.6315,  24.596, 21.6573, 35.3607,   213.3,  -9.000,  0.5146,   2.949,
214, 7627,  134.0, 21.5849,  24.610, 21.6112, 35.3623,   213.1,  -9.000,  0.4876,   3.095,
214, 7627,  136.0, 21.5460,  24.623, 21.5726, 35.3653,   212.9,  -9.000,  0.5071,   2.663,
214, 7627,  138.0, 21.5062,  24.635, 21.5331, 35.3665,   212.4,  -9.000,  0.4743,   2.767,
214, 7627,  140.0, 21.4594,  24.649, 21.4867, 35.3679,   211.8,  -9.000,  0.4542,   2.920,
214, 7627,  142.0, 21.4229,  24.660, 21.4505, 35.3684,   211.9,  -9.000,  0.4321,   2.749,
214, 7627,  144.0, 21.3726,  24.675, 21.4006, 35.3708,   211.8,  -9.000,  0.4221,   2.911,
214, 7627,  146.0, 21.3340,  24.687, 21.3623, 35.3718,   211.2,  -9.000,  0.4091,   3.036,
214, 7627,  148.0, 21.2894,  24.701, 21.3181, 35.3739,   211.0,  -9.000,  0.3890,   2.959,
214, 7627,  150.0, 21.2431,  24.715, 21.2721, 35.3758,   210.6,  -9.000,  0.3551,   3.113,
214, 7627,  152.0, 21.2183,  24.724, 21.2477, 35.3794,   210.3,  -9.000,  0.3333,   2.873,
214, 7627,  154.0, 21.1840,  24.734, 21.2138, 35.3800,   210.4,  -9.000,  0.3284,   3.050,
214, 7627,  156.0, 21.1532,  24.745, 21.1833, 35.3826,   210.3,  -9.000,  0.3175,   2.966,
214, 7627,  158.0, 21.1253,  24.754, 21.1557, 35.3850,   210.1,  -9.000,  0.2982,   3.012,
214, 7627,  160.0, 21.0881,  24.764, 21.1190, 35.3851,   209.9,  -9.000,  0.2987,   3.038,
214, 7627,  162.0, 21.0493,  24.777, 21.0804, 35.3876,   209.6,  -9.000,  0.2768,   2.910,
214, 7627,  164.0, 21.0081,  24.789, 21.0396, 35.3886,   209.2,  -9.000,  0.2583,   3.057,
214, 7627,  166.0, 20.9744,  24.798, 21.0063, 35.3885,   209.2,  -9.000,  0.2553,   3.074,
214, 7627,  168.0, 20.9369,  24.808, 20.9691, 35.3876,   208.9,  -9.000,  0.2305,   3.136,
214, 7627,  170.0, 20.9034,  24.817, 20.9360, 35.3876,   208.9,  -9.000,  0.2014,   3.154,
214, 7627,  172.0, 20.8764,  24.824, 20.9093, 35.3881,   208.8,  -9.000,  0.1961,   2.994,
214, 7627,  174.0, 20.8352,  24.835, 20.8684, 35.3871,   209.0,  -9.000,  0.1740,   3.086,
214, 7627,  176.0, 20.8139,  24.841, 20.8475, 35.3876,   208.8,  -9.000,  0.1780,   3.370,
214, 7627,  178.0, 20.7820,  24.849, 20.8160, 35.3867,   208.8,  -9.000,  0.1585,   3.256,
214, 7627,  180.0, 20.7537,  24.858, 20.7880, 35.3881,   209.0,  -9.000,  0.1444,   3.240,
214, 7627,  182.0, 20.7194,  24.864, 20.7540, 35.3849,   208.9,  -9.000,  0.1376,   3.242,
214, 7627,  184.0, 20.6808,  24.874, 20.7157, 35.3835,   208.8,  -9.000,  0.1201,   3.176,
214, 7627,  186.0, 20.6563,  24.880, 20.6916, 35.3833,   208.7,  -9.000,  0.1011,   3.420,
214, 7627,  188.0, 20.6352,  24.885, 20.6709, 35.3821,   208.6,  -9.000,  0.1083,   3.186,
214, 7627,  190.0, 20.6056,  24.894, 20.6416, 35.3828,   208.6,  -9.000,  0.0995,   3.226,
214, 7627,  192.0, 20.5675,  24.901, 20.6039, 35.3797,   208.6,  -9.000,  0.0774,   3.407,
214, 7627,  194.0, 20.5499,  24.906, 20.5866, 35.3793,   208.3,  -9.000,  0.0771,   3.388,
214, 7627,  196.0, 20.5280,  24.912, 20.5651, 35.3795,   208.6,  -9.000,  0.0615,   3.477,
214, 7627,  198.0, 20.4979,  24.917, 20.5353, 35.3760,   208.4,  -9.000,  0.0577,   3.024,
214, 7627,  200.0, 20.4669,  24.922, 20.5046, 35.3716,   208.4,  -9.000,  0.0534,   3.353,
215, 7664,    2.0, 26.5465,  23.213, 26.5470, 35.4638,   203.7,  -9.000,  0.1106,   3.928,
215, 7664,    4.0, 26.5455,  23.214, 26.5464, 35.4641,   203.8,  -9.000,  0.1109,   3.689,
215, 7664,    6.0, 26.5426,  23.216, 26.5439, 35.4651,   203.8,  -9.000,  0.1081,   3.845,
215, 7664,    8.0, 26.5411,  23.216, 26.5429, 35.4644,   203.8,  -9.000,  0.1102,   3.841,
215, 7664,   10.0, 26.5392,  23.217, 26.5414, 35.4653,   203.8,  -9.000,  0.1076,   3.844,
215, 7664,   12.0, 26.5341,  23.219, 26.5368, 35.4655,   203.9,  -9.000,  0.1114,   3.727,
215, 7664,   14.0, 26.5306,  23.220, 26.5338, 35.4654,   203.9,  -9.000,  0.1110,   3.685,
215, 7664,   16.0, 26.5234,  23.223, 26.5270, 35.4664,   204.1,  -9.000,  0.1115,   3.657,
215, 7664,   18.0, 26.5141,  23.226, 26.5182, 35.4667,   204.0,  -9.000,  0.1128,   3.838,
215, 7664,   20.0, 26.5056,  23.229, 26.5102, 35.4678,   204.0,  -9.000,  0.1151,   3.675,
215, 7664,   22.0, 26.4968,  23.233, 26.5018, 35.4695,   203.9,  -9.000,  0.1167,   3.873,
215, 7664,   24.0, 26.4892,  23.237, 26.4946, 35.4710,   204.2,  -9.000,  0.1192,   3.798,
215, 7664,   26.0, 26.4726,  23.244, 26.4784, 35.4732,   204.4,  -9.000,  0.1219,   3.671,
215, 7664,   28.0, 26.4457,  23.256, 26.4521, 35.4780,   204.5,  -9.000,  0.1251,   3.727,
215, 7664,   30.0, 26.4127,  23.272, 26.4195, 35.4857,   204.6,  -9.000,  0.1280,   3.518,
215, 7664,   32.0, 26.3686,  23.293, 26.3758, 35.4944,   204.8,  -9.000,  0.1287,   3.776,
215, 7664,   34.0, 26.3230,  23.313, 26.3307, 35.5025,   205.3,  -9.000,  0.1343,   3.830,
215, 7664,   36.0, 26.2664,  23.338, 26.2745, 35.5113,   205.7,  -9.000,  0.1336,   3.567,
215, 7664,   38.0, 26.2051,  23.364, 26.2137, 35.5206,   206.1,  -9.000,  0.1377,   3.682,
215, 7664,   40.0, 26.1504,  23.384, 26.1594, 35.5252,   206.9,  -9.000,  0.1389,   3.654,
215, 7664,   42.0, 26.0365,  23.420, 26.0459, 35.5254,   207.3,  -9.000,  0.1402,   3.550,
215, 7664,   44.0, 25.8986,  23.456, 25.9084, 35.5160,   208.0,  -9.000,  0.1534,   3.437,
215, 7664,   46.0, 25.6834,  23.506, 25.6936, 35.4926,   209.2,  -9.000,  0.1610,   3.516,
215, 7664,   48.0, 25.4234,  23.562, 25.4339, 35.4618,   210.6,  -9.000,  0.1671,   3.389,
215, 7664,   50.0, 25.1617,  23.620, 25.1726, 35.4324,   212.6,  -9.000,  0.1789,   3.441,
215, 7664,   52.0, 24.8441,  23.683, 24.8553, 35.3873,   215.1,  -9.000,  0.1939,   3.496,
215, 7664,   54.0, 24.4940,  23.753, 24.5055, 35.3400,   218.8,  -9.000,  0.2082,   3.150,
215, 7664,   56.0, 24.2501,  23.800, 24.2620, 35.3055,   221.9,  -9.000,  0.2207,   3.095,
215, 7664,   58.0, 23.9867,  23.861, 23.9990, 35.2828,   224.0,  -9.000,  0.2275,   3.165,
215, 7664,   60.0, 23.7592,  23.922, 23.7718, 35.2740,   225.1,  -9.000,  0.2419,   3.095,
215, 7664,   62.0, 23.5166,  23.982, 23.5295, 35.2597,   225.8,  -9.000,  0.2576,   3.153,
215, 7664,   64.0, 23.3469,  24.030, 23.3601, 35.2570,   226.2,  -9.000,  0.2764,   3.127,
215, 7664,   66.0, 23.1873,  24.078, 23.2009, 35.2592,   226.1,  -9.000,  0.2845,   3.137,
215, 7664,   68.0, 23.0673,  24.116, 23.0813, 35.2645,   225.8,  -9.000,  0.2785,   3.227,
215, 7664,   70.0, 22.9779,  24.147, 22.9922, 35.2706,   225.4,  -9.000,  0.2944,   3.197,
215, 7664,   72.0, 22.8904,  24.179, 22.9051, 35.2803,   225.4,  -9.000,  0.2969,   3.255,
215, 7664,   74.0, 22.7885,  24.214, 22.8035, 35.2879,   224.8,  -9.000,  0.3044,   3.135,
215, 7664,   76.0, 22.6971,  24.250, 22.7125, 35.3004,   224.2,  -9.000,  0.3127,   2.915,
215, 7664,   78.0, 22.5829,  24.285, 22.5986, 35.3030,   223.4,  -9.000,  0.3215,   2.907,
215, 7664,   80.0, 22.4913,  24.309, 22.5074, 35.3011,   222.6,  -9.000,  0.3350,   2.992,
215, 7664,   82.0, 22.3912,  24.337, 22.4077, 35.3001,   221.6,  -9.000,  0.3367,   3.065,
215, 7664,   84.0, 22.2909,  24.366, 22.3077, 35.3007,   221.3,  -9.000,  0.3460,   2.986,
215, 7664,   86.0, 22.1874,  24.396, 22.2045, 35.3020,   220.7,  -9.000,  0.3531,   2.873,
215, 7664,   88.0, 22.1166,  24.420, 22.1341, 35.3073,   219.3,  -9.000,  0.3839,   2.847,
215, 7664,   90.0, 22.0460,  24.441, 22.0639, 35.3089,   218.6,  -9.000,  0.3989,   2.855,
215, 7664,   92.0, 21.9709,  24.460, 21.9891, 35.3065,   218.5,  -9.000,  0.4272,   2.612,
215, 7664,   94.0, 21.8965,  24.479, 21.9151, 35.3040,   217.9,  -9.000,  0.4369,   2.755,
215, 7664,   96.0, 21.8301,  24.496, 21.8490, 35.3014,   217.2,  -9.000,  0.4839,   2.805,
215, 7664,   98.0, 21.7262,  24.522, 21.7454, 35.2975,   215.9,  -9.000,  0.4926,   2.692,
215, 7664,  100.0, 21.6574,  24.539, 21.6769, 35.2953,   214.8,  -9.000,  0.5798,   2.803,
215, 7664,  102.0, 21.5816,  24.557, 21.6016, 35.2907,   214.6,  -9.000,  0.5923,   2.940,
215, 7664,  104.0, 21.5227,  24.573, 21.5430, 35.2907,   214.4,  -9.000,  0.6447,   2.914,
215, 7664,  106.0, 21.4596,  24.589, 21.4802, 35.2891,   213.9,  -9.000,  0.6622,   2.805,
215, 7664,  108.0, 21.3893,  24.606, 21.4103, 35.2850,   213.0,  -9.000,  0.6866,   2.874,
215, 7664,  110.0, 21.3230,  24.621, 21.3443, 35.2810,   211.8,  -9.000,  0.6489,   2.926,
215, 7664,  112.0, 21.2678,  24.636, 21.2895, 35.2808,   210.7,  -9.000,  0.6486,   3.099,
215, 7664,  114.0, 21.2139,  24.649, 21.2359, 35.2789,   210.0,  -9.000,  0.6570,   3.206,
215, 7664,  116.0, 21.1499,  24.663, 21.1723, 35.2747,   208.4,  -9.000,  0.6374,   3.271,
215, 7664,  118.0, 21.0718,  24.680, 21.0945, 35.2685,   207.5,  -9.000,  0.6371,   3.193,
215, 7664,  120.0, 21.0016,  24.694, 21.0246, 35.2613,   206.6,  -9.000,  0.5831,   3.257,
215, 7664,  122.0, 20.9466,  24.704, 20.9699, 35.2552,   206.2,  -9.000,  0.5750,   3.308,
215, 7664,  124.0, 20.8844,  24.716, 20.9081, 35.2481,   205.7,  -9.000,  0.5337,   3.499,
215, 7664,  126.0, 20.8117,  24.728, 20.8356, 35.2387,   205.1,  -9.000,  0.5527,   3.618,
215, 7664,  128.0, 20.7530,  24.739, 20.7773, 35.2322,   203.9,  -9.000,  0.5384,   3.461,
215, 7664,  130.0, 20.7007,  24.749, 20.7253, 35.2273,   203.2,  -9.000,  0.5130,   3.483,
215, 7664,  132.0, 20.6354,  24.761, 20.6604, 35.2192,   202.6,  -9.000,  0.4621,   3.797,
215, 7664,  134.0, 20.5617,  24.773, 20.5870, 35.2091,   202.1,  -9.000,  0.4558,   3.819,
215, 7664,  136.0, 20.4972,  24.785, 20.5228, 35.2017,   201.5,  -9.000,  0.4014,   3.924,
215, 7664,  138.0, 20.4369,  24.796, 20.4628, 35.1955,   200.7,  -9.000,  0.3809,   4.047,
215, 7664,  140.0, 20.3797,  24.809, 20.4059, 35.1919,   199.9,  -9.000,  0.3669,   3.883,
215, 7664,  142.0, 20.3215,  24.820, 20.3481, 35.1867,   199.7,  -9.000,  0.3407,   3.806,
215, 7664,  144.0, 20.2561,  24.832, 20.2830, 35.1796,   199.1,  -9.000,  0.3243,   3.961,
215, 7664,  146.0, 20.1679,  24.846, 20.1951, 35.1672,   198.3,  -9.000,  0.2939,   4.012,
215, 7664,  148.0, 20.0878,  24.859, 20.1153, 35.1558,   197.5,  -9.000,  0.2756,   4.283,
215, 7664,  150.0, 20.0018,  24.871, 20.0296, 35.1425,   197.1,  -9.000,  0.2595,   4.366,
215, 7664,  152.0, 19.9256,  24.884, 19.9537, 35.1324,   196.1,  -9.000,  0.2259,   4.431,
215, 7664,  154.0, 19.8579,  24.897, 19.8862, 35.1266,   195.4,  -9.000,  0.2085,   4.471,
215, 7664,  156.0, 19.7989,  24.907, 19.8275, 35.1197,   195.0,  -9.000,  0.1994,   4.430,
